settlement_date,settlement_period,fuel_type,generation_mw,start_time,publish_time,gas_day,ingested_at,updated_at
2026-07-06,12,OTHER,804,2026-07-06T04:30:00Z,2026-07-06T05:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,12,PS,-422,2026-07-06T04:30:00Z,2026-07-06T05:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,12,WIND,9835,2026-07-06T04:30:00Z,2026-07-06T05:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,BIOMASS,2026,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,CCGT,3627,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,COAL,0,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTELEC,724,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTEW,-88,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTFR,1242,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTGRNL,0,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTIFA2,308,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTIRL,-220,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTNED,-1032,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTNEM,-1022,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTNSL,458,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,INTVKL,-1072,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,NPSHYD,296,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,NUCLEAR,3005,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,OCGT,0,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,OIL,0,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,OTHER,631,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,PS,-442,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,11,WIND,9980,2026-07-06T04:00:00Z,2026-07-06T04:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,BIOMASS,2013,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,CCGT,3177,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,COAL,0,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTELEC,880,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTEW,-178,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTFR,1592,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTGRNL,0,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTIFA2,892,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTIRL,-90,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTNED,-1032,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTNEM,-1022,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTNSL,612,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,INTVKL,-938,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,NPSHYD,313,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,NUCLEAR,3006,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,OCGT,0,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,OIL,0,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,OTHER,236,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,PS,-444,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,10,WIND,10153,2026-07-06T03:30:00Z,2026-07-06T04:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,BIOMASS,1972,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,CCGT,3309,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,COAL,0,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTELEC,892,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTEW,-224,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTFR,1626,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTGRNL,0,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTIFA2,920,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTIRL,-76,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTNED,-1032,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTNEM,-1022,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTNSL,630,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,INTVKL,-920,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,NPSHYD,313,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,NUCLEAR,3001,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,OCGT,0,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,OIL,0,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,OTHER,315,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,PS,-252,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,9,WIND,9972,2026-07-06T03:00:00Z,2026-07-06T03:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,BIOMASS,1986,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,CCGT,3383,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,COAL,0,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTELEC,982,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTEW,-348,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTFR,1990,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTGRNL,0,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTIFA2,980,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTIRL,-76,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTNED,-1020,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTNEM,-1020,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTNSL,662,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,INTVKL,-630,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,NPSHYD,345,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,NUCLEAR,3008,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,OCGT,0,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,OIL,0,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,OTHER,339,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,PS,-446,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,8,WIND,9952,2026-07-06T02:30:00Z,2026-07-06T03:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,BIOMASS,2012,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,CCGT,3838,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,COAL,0,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTELEC,986,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTEW,-420,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTFR,2002,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTGRNL,0,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTIFA2,982,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTIRL,-76,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTNED,-1020,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTNEM,-1020,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTNSL,688,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,INTVKL,-602,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,NPSHYD,350,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,NUCLEAR,3003,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,OCGT,0,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,OIL,0,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,OTHER,404,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,PS,-334,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,7,WIND,9270,2026-07-06T02:00:00Z,2026-07-06T02:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,BIOMASS,2013,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,CCGT,3947,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,COAL,0,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTELEC,998,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTEW,-368,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTFR,1986,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTGRNL,0,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTIFA2,992,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTIRL,-76,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTNED,-1030,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTNEM,-1012,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTNSL,916,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,INTVKL,-268,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,NPSHYD,350,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,NUCLEAR,2976,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,OCGT,0,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,OIL,0,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,OTHER,294,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,PS,-66,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,6,WIND,8821,2026-07-06T01:30:00Z,2026-07-06T02:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,BIOMASS,2017,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,CCGT,4004,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,COAL,0,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTELEC,994,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTEW,-332,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTFR,1976,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTGRNL,0,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTIFA2,988,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTIRL,-76,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTNED,-1030,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTNEM,-1012,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTNSL,976,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,INTVKL,-240,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,NPSHYD,362,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,NUCLEAR,2940,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,OCGT,0,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,OIL,0,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,OTHER,399,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,PS,-14,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,5,WIND,8709,2026-07-06T01:00:00Z,2026-07-06T01:30:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,4,BIOMASS,2011,2026-07-06T00:30:00Z,2026-07-06T01:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,4,CCGT,4080,2026-07-06T00:30:00Z,2026-07-06T01:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,4,COAL,0,2026-07-06T00:30:00Z,2026-07-06T01:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,4,INTELEC,914,2026-07-06T00:30:00Z,2026-07-06T01:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,4,INTEW,-250,2026-07-06T00:30:00Z,2026-07-06T01:00:00Z,2026-07-05,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
